date,datetime,channel,house_number,promo_title,observed_effectiveness_score,best_possible_score,uplift_if_optimised,should_move,recommended_position,recommended_offset_minutes,advice_text
2020-08-20,2020-08-20 08:52:35,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,23.39,30.58,7.19,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:14:54,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:14:54,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,0.0,26.22,26.22,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-20,2020-08-20 09:14:55,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,17.78,23.69,5.91,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:15:10,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,30.84,31.97,1.13,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,29.96,31.97,2.01,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,28.16,31.97,3.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,28.25,31.97,3.72,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-20,2020-08-20 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,22.68,28.98,6.3,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,25.43,30.95,5.52,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,18.4,27.95,9.55,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,15.08,22.67,7.59,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,22.78,30.95,8.17,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.53,30.95,7.42,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,22.8,30.95,8.15,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,24.58,30.95,6.37,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,26.25,27.95,1.7,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.9,26.35,4.45,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,13.26,21.07,7.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,23.0,29.35,6.35,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.66,29.35,5.69,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,24.85,29.35,4.5,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,24.15,29.35,5.2,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,25.51,26.35,0.84,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,9.54,24.75,15.21,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,11.46,19.47,8.01,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,17.0,27.75,10.75,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.6,27.75,4.15,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,20.75,27.75,7.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,16.93,27.75,10.82,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,20.64,24.75,4.11,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,34.74,34.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,29.92,29.07,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,37.56,37.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,42.02,37.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,45.81,37.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,38.48,37.35,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,34.3,34.35,0.05,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,34.04,32.75,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,27.95,27.47,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,35.2,35.75,0.55,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,33.48,35.75,2.27,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,36.48,35.75,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,32.82,35.75,2.93,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,30.55,32.75,2.2,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,25.28,31.15,5.87,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,25.7,25.87,0.17,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,33.29,34.15,0.86,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,32.61,34.15,1.54,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.68,34.15,6.47,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:38:42,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,31.12,34.15,3.03,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:38:52,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,33.8,31.15,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:50:39,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:50:39,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,23.16,29.55,6.39,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:50:40,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,19.61,24.27,4.66,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:50:55,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,28.51,32.55,4.04,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:51:25,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,24.33,32.55,8.22,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 08:51:55,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,33.11,32.55,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:52:25,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,28.23,32.55,4.32,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 08:52:35,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,23.33,29.55,6.22,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:14:54,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:14:54,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.75,27.95,6.2,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:14:55,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,21.17,22.67,1.5,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:15:10,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,21.01,30.95,9.94,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-24,2020-08-24 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,35.84,30.95,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,25.42,30.95,5.53,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,23.21,30.95,7.74,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-24,2020-08-24 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,23.23,27.95,4.72,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,21.93,30.54,8.61,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,23.42,27.54,4.12,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,13.22,22.26,9.04,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,16.19,30.54,14.35,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,19.51,30.54,11.03,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,27.0,30.54,3.54,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,20.08,30.54,10.46,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,19.56,27.54,7.98,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,17.34,25.94,8.6,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,18.6,20.66,2.06,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,23.41,28.94,5.53,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,17.49,28.94,11.45,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,16.81,28.94,12.13,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,21.83,28.94,7.11,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,9.85,25.94,16.09,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2020-08-25,2020-08-25 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,39.22,35.54,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,28.41,30.26,1.85,0,keep,0,Current placement is acceptable relative to contextual signals.
2020-08-25,2020-08-25 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,36.05,38.54,2.49,0,keep,0,Current placement is acceptable relative to contextual signals.
